,year,exporter,importer,product_code,value,weight
82015,2017,392,842,930320,817.65,2.984
82016,2017,392,842,930330,25176.161,236.053
82017,2017,398,191,930100,0.72,0.775
82018,2017,400,40,930330,1.552,0.008
82019,2017,400,404,930320,45.255,0.1
82020,2017,400,764,930330,5.0,0.007
82021,2017,404,174,930100,9.665,0.135
82022,2017,404,512,930100,32.922,0.251
82023,2017,404,710,930100,26.623,0.238
82024,2017,404,716,930330,2.3,0.005
82025,2017,408,562,930100,0.172,0.002
82026,2017,410,36,930320,0.955,0.006
82027,2017,410,116,930100,20.0,0.02
82028,2017,410,116,930200,142.0,0.638
82029,2017,410,242,930100,419.9,0.606
82030,2017,410,246,930100,6358.122,82.688
82031,2017,410,251,930330,1.774,0.007
82032,2017,410,276,930200,48.895,0.142
82033,2017,410,288,930100,21.126,0.072
82034,2017,410,344,930200,39.393,0.126
82035,2017,410,344,930320,2.053,0.014
82036,2017,410,344,930330,52.738,0.368
82037,2017,410,360,930100,3740.989,46.152
82038,2017,410,360,930320,0.16,0.022
82039,2017,410,368,930100,4386.357,2.276
82040,2017,410,504,930320,14.6,0.023
82041,2017,410,608,930100,15.94,0.007
82042,2017,410,682,930100,7128.603,1.506
82043,2017,410,686,930320,0.41,0.026
82044,2017,410,710,930200,1.159,0.004
82045,2017,410,757,930330,7.334,0.004
82046,2017,410,764,930100,87.017,0.228
82047,2017,410,764,930200,21.0,0.081
82048,2017,410,764,930330,7.793,0.225
82049,2017,410,768,930100,227.25,0.948
82050,2017,410,784,930100,1499.961,0.15
82051,2017,410,784,930320,1685.958,10.364
82052,2017,410,784,930330,6.951,0.034
82053,2017,410,842,930100,5876.865,0.362
82054,2017,410,842,930200,0.776,0.001
82055,2017,410,842,930320,189.74,1.43
82056,2017,414,48,930320,7.823,0.046
82057,2017,414,48,930330,7.432,0.017
82058,2017,414,288,930320,0.161,0.566
82059,2017,414,634,930200,7.979,0.064
82060,2017,414,634,930320,63.288,1.532
82061,2017,414,634,930330,156.099,0.46
82062,2017,414,682,930330,2.189,0.004
82063,2017,414,784,930320,68.777,1.09
82064,2017,414,784,930330,2.661,0.005
82065,2017,417,643,930330,66.654,0.058
82066,2017,422,4,930320,117.646,0.713
82067,2017,422,4,930330,138.868,0.971
82068,2017,422,48,930320,8.458,0.008
82069,2017,422,288,930320,0.22,0.07
82070,2017,422,400,930320,31.052,0.299
82071,2017,422,400,930330,33.492,0.385
82072,2017,422,414,930320,112.206,0.5
82073,2017,422,466,930320,108.259,6.051
82074,2017,422,634,930320,1.398,0.007
82075,2017,422,729,930330,70.282,1.0
82076,2017,422,792,930320,17.868,0.117
82077,2017,422,792,930330,11.784,0.194
82078,2017,422,854,930100,105.116,0.093
82079,2017,422,854,930320,5.837,0.095
82080,2017,428,208,930200,0.414,0.002
82081,2017,428,208,930320,13.56,0.186
82082,2017,428,208,930330,1.229,0.013
82083,2017,428,440,930320,28.414,0.013
82084,2017,428,440,930330,355.369,0.407
82085,2017,434,562,930200,0.431,0.001
82086,2017,434,562,930320,0.172,0.003
82087,2017,440,24,930100,15073.23,232.574
82088,2017,440,208,930320,23.405,0.321
82089,2017,440,208,930330,0.109,0.002
82090,2017,440,233,930320,58.035,0.083
82091,2017,440,233,930330,1.147,0.006
82092,2017,440,417,930320,19.988,0.06
82093,2017,440,428,930320,2.229,0.008
82094,2017,440,428,930330,35.788,0.25
82095,2017,440,804,930320,16.68,0.01
82096,2017,442,56,930100,7.033,0.119
82097,2017,442,56,930200,13.719,0.057
82098,2017,442,56,930330,13.864,0.091
82099,2017,442,208,930320,0.499,0.008
82100,2017,442,246,930330,16.832,0.111
82101,2017,442,251,930100,16.591,0.281
82102,2017,442,251,930200,27.512,0.115
82103,2017,442,251,930330,346.886,1.821
82104,2017,442,276,930200,12.585,0.053
82105,2017,442,276,930330,216.983,1.363
82106,2017,442,428,930100,0.845,0.003
82107,2017,442,440,930330,4.222,0.028
82108,2017,442,470,930100,11.487,0.195
82109,2017,442,470,930330,0.614,0.004
82110,2017,442,528,930330,0.838,0.006
82111,2017,442,616,930320,1.117,0.008
82112,2017,442,616,930330,9.613,0.063
82113,2017,442,620,930330,15.92,0.105
82114,2017,442,757,930330,2.895,0.015
82115,2017,450,174,930100,0.977,0.12
82116,2017,458,251,930100,5.518,0.02
82117,2017,458,422,930100,26.837,1.497
82118,2017,458,634,930320,0.605,0.01
82119,2017,470,108,930200,3.054,0.01
82120,2017,470,108,930330,11.263,0.02
82121,2017,470,196,930320,7.004,0.004
82122,2017,470,196,930330,73.779,0.039
82123,2017,470,380,930330,4.722,0.047
82124,2017,470,466,930200,15.863,0.157
82125,2017,470,466,930330,45.322,0.435
82126,2017,470,699,930320,3.53,0.021
82127,2017,470,699,930330,3.326,0.005
82128,2017,470,842,930320,1.032,0.008
82129,2017,478,251,930320,2.413,0.008
82130,2017,484,36,930200,7.355,0.024
82131,2017,484,188,930330,5.523,0.119
82132,2017,484,320,930330,58.441,2.0
82133,2017,484,340,930330,37.3,0.968
82134,2017,484,558,930330,30.181,0.986
82135,2017,484,600,930320,49.261,1.5
82136,2017,490,246,930330,0.281,0.006
82137,2017,490,251,930320,0.141,0.001
82138,2017,490,344,930200,9.239,0.029
82139,2017,490,344,930330,1.283,0.009
82140,2017,490,496,930320,0.901,0.01
82141,2017,490,585,930100,0.187,0.005
82142,2017,490,585,930320,0.185,0.012
82143,2017,490,724,930320,0.141,0.004
82144,2017,490,842,930200,138.324,0.459
82145,2017,490,842,930330,1423.47,26.088
82146,2017,496,842,930330,1.2,0.004
82147,2017,499,40,930100,86.18,3.823
82148,2017,499,40,930200,17.877,0.855
82149,2017,499,40,930330,10.227,0.378
82150,2017,499,70,930100,2.816,0.194
82151,2017,499,191,930100,2.596,0.034
82152,2017,499,251,930100,2.379,0.024
82153,2017,499,251,930200,0.85,0.007
82154,2017,499,458,930200,3.07,0.011
82155,2017,499,566,930100,70.922,7.0
82156,2017,499,688,930100,53.755,20.86
82157,2017,499,702,930200,0.521,0.003
82158,2017,504,40,930330,8.376,0.058
82159,2017,504,344,930200,27.203,0.087
82160,2017,504,344,930320,0.77,0.005
82161,2017,504,344,930330,77.375,0.54
82162,2017,512,40,930100,16.541,0.07
82163,2017,516,24,930100,0.744,0.01
82164,2017,516,24,930200,2.373,0.016
82165,2017,516,24,930320,7.704,0.108
82166,2017,516,24,930330,3.594,0.015
82167,2017,516,72,930200,1.315,0.005
82168,2017,516,72,930320,17.632,1.433
82169,2017,516,72,930330,3.94,0.155
82170,2017,516,710,930100,2.438,1.081
82171,2017,516,710,930200,0.391,0.03
82172,2017,516,710,930330,10.077,0.189
82173,2017,516,716,930200,13.716,0.089
82174,2017,516,716,930320,26.095,0.129
82175,2017,516,716,930330,10.645,0.089
82176,2017,516,757,930330,1.76,0.008
82177,2017,528,36,930200,1.345,0.002
82178,2017,528,56,930100,1.94,10.839
82179,2017,528,56,930320,49.236,1.038
82180,2017,528,100,930100,0.931,0.013
82181,2017,528,124,930200,0.282,0.001
82182,2017,528,124,930330,7.906,0.004
82183,2017,528,156,930100,25.232,4.942
82184,2017,528,191,930100,0.861,0.015
82185,2017,528,196,930100,0.043,0.001
82186,2017,528,208,930200,18.891,0.072
82187,2017,528,208,930320,17.827,0.035
82188,2017,528,208,930330,10.035,0.084
82189,2017,528,233,930100,0.078,0.001
82190,2017,528,246,930100,2.128,0.013
82191,2017,528,251,930100,123.279,1.709
82192,2017,528,276,930100,521.225,8.027
82193,2017,528,300,930100,0.281,0.005
82194,2017,528,348,930100,1.124,0.019
82195,2017,528,360,930100,352.511,0.344
82196,2017,528,372,930100,0.317,0.005
82197,2017,528,380,930200,0.189,0.001
82198,2017,528,410,930200,0.98,0.001
82199,2017,528,428,930100,0.124,0.002
82200,2017,528,440,930100,2.28,0.026
82201,2017,528,442,930100,0.352,0.006
82202,2017,528,442,930200,8.738,0.037
82203,2017,528,470,930100,0.453,0.008
82204,2017,528,499,930100,0.439,0.002
82205,2017,528,516,930330,0.758,0.002
82206,2017,528,531,930200,24.678,0.07
82207,2017,528,531,930330,0.689,0.011
82208,2017,528,533,930100,1.644,0.012
82209,2017,528,533,930200,9.15,0.026
82210,2017,528,533,930320,0.06,0.035
82211,2017,528,534,930200,15.251,0.043
82212,2017,528,535,930100,6.725,0.066
82213,2017,528,535,930200,5.337,0.015
82214,2017,528,579,930100,220.071,3.365
82215,2017,528,579,930200,1.274,0.003
82216,2017,528,579,930320,0.198,0.003
82217,2017,528,586,930330,0.517,0.004
82218,2017,528,620,930100,1.268,0.013
82219,2017,528,642,930100,1.116,0.019
82220,2017,528,699,930100,0.363,0.783
82221,2017,528,703,930100,2.697,0.013
82222,2017,528,705,930100,0.715,0.012
82223,2017,528,710,930100,2.156,0.026
82224,2017,528,740,930200,6.863,0.01
82225,2017,528,740,930330,1.743,0.003
82226,2017,528,757,930200,57.738,0.083
82227,2017,528,757,930320,0.153,0.003
82228,2017,528,757,930330,2.373,0.003
82229,2017,528,784,930100,1.114,0.013
82230,2017,528,826,930100,533.599,6.213
82231,2017,528,842,930100,17.345,2.181
82232,2017,528,842,930200,0.22,0.003
82233,2017,528,842,930330,17.977,0.017
82234,2017,531,528,930200,38.733,0.115
82235,2017,533,528,930200,8.064,0.021
82236,2017,533,740,930200,0.431,0.005
82237,2017,535,528,930200,5.339,0.015
82238,2017,554,36,930100,10.649,0.039
82239,2017,554,36,930200,37.087,0.135
82240,2017,554,36,930320,54.914,0.368
82241,2017,554,36,930330,75.957,0.365
82242,2017,554,52,930330,8.066,0.022
82243,2017,554,124,930200,1.455,0.005
82244,2017,554,124,930330,0.391,0.002
82245,2017,554,144,930200,1.81,0.006
82246,2017,554,156,930100,4.614,0.017
82247,2017,554,156,930200,128.186,0.468
82248,2017,554,156,930320,12.798,0.062
82249,2017,554,156,930330,190.431,0.966
82250,2017,554,184,930200,4.965,0.018
82251,2017,554,184,930320,8.211,0.042
82252,2017,554,184,930330,0.762,0.004
82253,2017,554,208,930330,1.558,0.011
82254,2017,554,242,930100,12.334,0.033
82255,2017,554,242,930330,0.603,0.003
82256,2017,554,246,930330,3.702,0.018
82257,2017,554,258,930320,4.2,0.003
82258,2017,554,258,930330,1.178,0.007
82259,2017,554,352,930200,2.38,0.006
82260,2017,554,380,930320,12.523,0.111
82261,2017,554,410,930320,4.202,0.011
82262,2017,554,540,930200,4.676,0.017
82263,2017,554,540,930320,28.095,0.144
82264,2017,554,540,930330,2.595,0.013
82265,2017,554,548,930320,14.291,0.073
82266,2017,554,570,930320,1.135,0.006
82267,2017,554,586,930330,2.011,0.014
82268,2017,554,598,930200,117.711,0.43
82269,2017,554,598,930320,102.699,0.527
82270,2017,554,598,930330,46.175,0.231
82271,2017,554,776,930330,1.704,0.009
82272,2017,554,826,930100,10.616,0.039
82273,2017,554,826,930320,304.372,1.561
82274,2017,554,826,930330,3.709,0.015
82275,2017,554,842,930100,4.922,0.013
82276,2017,554,842,930200,6.848,0.025
82277,2017,554,842,930320,40.957,0.21
82278,2017,554,842,930330,140.114,0.683
82279,2017,554,882,930320,9.309,0.048
82280,2017,554,882,930330,7.398,0.037
82281,2017,558,188,930100,0.003,0.012
82282,2017,570,203,930330,14.389,0.092
82283,2017,579,40,930200,18.68,0.04
82284,2017,579,40,930330,4.762,0.026
82285,2017,579,124,930100,0.242,0.001
82286,2017,579,208,930200,0.846,0.004
82287,2017,579,208,930320,5.072,0.027
82288,2017,579,208,930330,6.046,0.032
82289,2017,579,233,930100,120.654,5.125
82290,2017,579,246,930330,6.644,0.032
82291,2017,579,251,930330,11.567,0.078
82292,2017,579,276,930200,4.031,0.01
82293,2017,579,276,930330,7.613,0.117
82294,2017,579,352,930100,92.759,13.052
82295,2017,579,352,930330,9.767,0.022
82296,2017,579,380,930200,0.227,0.013
82297,2017,579,380,930320,42.746,0.08
82298,2017,579,380,930330,1.666,0.004
82299,2017,579,400,930100,0.121,0.002
82300,2017,579,470,930200,0.967,0.002
82301,2017,579,470,930320,33.134,0.24
82302,2017,579,512,930100,113501.778,575.397
82303,2017,579,554,930330,0.802,0.005
82304,2017,579,616,930100,979.041,14.897
82305,2017,579,705,930100,20.048,0.037
82306,2017,579,752,930100,18.139,0.007
82307,2017,579,752,930200,1.28,0.001
82308,2017,579,752,930320,112.024,0.316
82309,2017,579,752,930330,55.43,1.264
82310,2017,579,842,930100,176.816,0.245
82311,2017,579,842,930200,2.01,0.001
82312,2017,586,144,930100,160.734,0.984
82313,2017,586,410,930100,0.069,0.11
82314,2017,586,643,930330,8.763,0.036
82315,2017,586,764,930200,0.7,0.002
82316,2017,586,764,930330,5.3,0.037
82317,2017,586,784,930320,6.128,0.732
82318,2017,586,818,930100,1641.517,6.17
82319,2017,586,842,930100,6.65,0.291
82320,2017,586,842,930200,163.061,0.252
82321,2017,586,842,930320,64.891,0.389
82322,2017,591,152,930330,5.0,0.025
82323,2017,604,218,930100,7.103,0.134
82324,2017,604,826,930100,25.0,0.158
82325,2017,604,842,930100,14.0,0.029
82326,2017,604,842,930200,2.0,0.004
82327,2017,604,842,930330,2.13,0.013
82328,2017,608,104,930200,56.175,0.45
82329,2017,608,203,930330,0.499,0.001
82330,2017,608,222,930200,36.342,0.514
82331,2017,608,251,930200,69.942,0.285
82332,2017,608,251,930330,138.868,5.75
82333,2017,608,276,930200,156.58,0.348
82334,2017,608,340,930200,97.437,0.858
82335,2017,608,360,930200,1.966,0.013
82336,2017,608,380,930200,69.641,0.254
82337,2017,608,458,930200,2.523,0.008
82338,2017,608,458,930320,25.064,0.15
82339,2017,608,554,930330,65.429,0.403
82340,2017,608,626,930200,525.258,7.414
82341,2017,608,643,930330,27.582,0.599
82342,2017,608,710,930200,38.99,0.129
82343,2017,608,724,930200,92.758,0.627
82344,2017,608,764,930200,8.623,0.259
82345,2017,608,764,930330,0.874,0.038
82346,2017,608,842,930100,28.538,4.0
82347,2017,608,842,930200,18278.568,46.275
82348,2017,608,842,930320,402.5,2.413
82349,2017,608,842,930330,306.65,1.891
82350,2017,616,12,930100,28.362,0.11
82351,2017,616,40,930330,3.67,0.002
82352,2017,616,64,930100,1.75,0.019
82353,2017,616,76,930100,11.301,0.02
82354,2017,616,76,930200,3.766,0.005
82355,2017,616,100,930100,30131.281,260.32
82356,2017,616,124,930100,30.285,0.211
82357,2017,616,124,930320,0.758,0.013
82358,2017,616,203,930100,1894.358,39.645
82359,2017,616,203,930320,6.993,0.242
82360,2017,616,203,930330,5.119,0.105
82361,2017,616,208,930200,21.922,0.086
82362,2017,616,208,930330,4.344,0.036
82363,2017,616,276,930100,1106.681,16.8
82364,2017,616,276,930330,0.307,0.002
82365,2017,616,300,930320,0.239,0.004
82366,2017,616,372,930100,8.519,0.023
82367,2017,616,380,930100,2361.296,5.6
82368,2017,616,380,930330,3.193,0.021
82369,2017,616,400,930100,0.87,0.01
82370,2017,616,410,930100,48.27,0.048
82371,2017,616,410,930200,2.177,0.002
82372,2017,616,428,930330,0.319,0.005
82373,2017,616,440,930100,1184.601,79.965
82374,2017,616,554,930100,3.907,0.011
82375,2017,616,562,930100,292.956,1.5
82376,2017,616,566,930100,770.893,3.994
82377,2017,616,579,930200,1.087,0.002
82378,2017,616,579,930330,3.711,0.004
82379,2017,616,686,930100,129.607,0.72
82380,2017,616,703,930100,821.007,16.343
82381,2017,616,757,930100,52.932,0.636
82382,2017,616,757,930200,14.439,0.08
82383,2017,616,800,930100,240.039,1.08
82384,2017,616,804,930100,127.641,0.251
82385,2017,616,804,930200,3.06,0.003
82386,2017,616,804,930320,24.739,0.179
82387,2017,616,804,930330,71.533,0.698
82388,2017,616,842,930100,122.485,36.388
82389,2017,616,842,930200,16.442,0.015
82390,2017,616,842,930320,12.065,0.163
82391,2017,616,842,930330,26.938,0.03
82392,2017,620,24,930100,0.13,0.001
82393,2017,620,24,930200,49.04,0.131
82394,2017,620,24,930320,54.798,0.351
82395,2017,620,24,930330,28.122,0.054
82396,2017,620,32,930320,13.809,0.081
82397,2017,620,36,930320,5.337,0.04
82398,2017,620,36,930330,192.114,2.691
82399,2017,620,40,930330,153.073,0.879
82400,2017,620,56,930320,3901.862,28.365
82401,2017,620,56,930330,9925.571,69.875
82402,2017,620,70,930320,5.619,0.051
82403,2017,620,76,930200,0.484,0.001
82404,2017,620,76,930320,1.287,0.004
82405,2017,620,76,930330,16.411,0.031
82406,2017,620,100,930320,9.398,0.073
82407,2017,620,100,930330,294.969,1.823
82408,2017,620,132,930200,33.807,0.05
82409,2017,620,132,930320,4.331,0.031
82410,2017,620,132,930330,3.214,0.007
82411,2017,620,191,930320,10.802,0.109
82412,2017,620,191,930330,223.707,1.601
82413,2017,620,203,930320,8.298,0.04
82414,2017,620,203,930330,136.554,0.723
82415,2017,620,208,930200,5.448,0.021
82416,2017,620,208,930330,6.503,0.055
82417,2017,620,233,930320,11.114,0.053
82418,2017,620,246,930320,22.496,0.127
82419,2017,620,251,930320,1336.897,12.921
82420,2017,620,251,930330,356.479,5.219
82421,2017,620,276,930320,13.897,0.099
82422,2017,620,276,930330,2.156,0.018
82423,2017,620,300,930320,121.927,1.11
82424,2017,620,352,930320,8.419,0.087
82425,2017,620,392,930320,142.135,0.866
82426,2017,620,392,930330,120.199,0.657
82427,2017,620,410,930320,12.23,0.075
82428,2017,620,414,930320,89.485,0.761
82429,2017,620,422,930330,66.656,0.309
82430,2017,620,442,930320,7.941,0.054
82431,2017,620,442,930330,6.178,0.041
82432,2017,620,484,930320,88.694,0.668
82433,2017,620,508,930200,3.105,0.011
82434,2017,620,508,930320,2.956,0.055
82435,2017,620,508,930330,1.215,0.008
82436,2017,620,554,930320,50.358,0.322
82437,2017,620,554,930330,32.291,0.375
82438,2017,620,579,930320,140.999,0.97
82439,2017,620,579,930330,127.208,1.245
82440,2017,620,616,930320,48.943,0.337
82441,2017,620,616,930330,167.939,1.088
82442,2017,620,624,930100,1.064,0.44
82443,2017,620,634,930320,6.751,0.024
82444,2017,620,642,930320,7.405,0.073
82445,2017,620,642,930330,100.03,0.931
82446,2017,620,643,930330,14.656,0.022
82447,2017,620,678,930100,0.379,0.001
82448,2017,620,678,930200,6.178,0.015
82449,2017,620,678,930320,3.33,0.02
82450,2017,620,678,930330,1.191,0.007
82451,2017,620,688,930320,2.075,0.011
82452,2017,620,688,930330,83.164,0.63
82453,2017,620,703,930320,10.43,0.074
82454,2017,620,703,930330,19.199,0.252
82455,2017,620,705,930330,11.849,0.07
82456,2017,620,710,930320,47.68,0.183
82457,2017,620,710,930330,47.055,0.579
82458,2017,620,724,930100,0.882,0.02
82459,2017,620,724,930320,236.753,1.673
82460,2017,620,724,930330,1553.679,8.799
82461,2017,620,757,930320,6.081,0.062
82462,2017,620,792,930320,468.31,3.002
82463,2017,620,842,930200,102.012,0.322
82464,2017,620,842,930320,25.319,0.176
82465,2017,620,842,930330,8907.596,98.114
82466,2017,620,858,930320,1.694,0.003
82467,2017,620,894,930330,3.958,0.029
82468,2017,634,710,930100,20.792,0.056
82469,2017,642,208,930320,0.22,0.004
82470,2017,642,208,930330,0.627,0.01
82471,2017,642,348,930330,1.826,0.018
82472,2017,642,380,930200,4.18,0.001
82473,2017,642,380,930330,1.83,0.021
82474,2017,642,392,930100,76.802,0.043
82475,2017,642,554,930100,1.792,0.005
82476,2017,642,710,930100,86.972,0.235
82477,2017,642,710,930200,18.001,0.06
82478,2017,642,710,930320,18.831,0.113
82479,2017,642,842,930100,609.793,1.647
82480,2017,642,842,930200,2406.336,7.978
82481,2017,642,842,930330,1430.38,8.819
82482,2017,643,4,930200,1032.392,3.423
82483,2017,643,4,930320,783.558,16.77
82484,2017,643,4,930330,8.0,0.116
82485,2017,643,12,930320,6611.389,115.754
82486,2017,643,31,930320,258.979,3.087
82487,2017,643,40,930200,0.228,0.002
82488,2017,643,40,930320,8.535,0.112
82489,2017,643,40,930330,1.186,0.005
82490,2017,643,51,930320,261.493,4.504
82491,2017,643,51,930330,116.715,1.208
82492,2017,643,70,930320,68.447,0.835
82493,2017,643,70,930330,10.737,0.118
82494,2017,643,112,930320,112.566,1.598
82495,2017,643,112,930330,272.554,1.16
82496,2017,643,152,930320,65.1,0.39
82497,2017,643,156,930330,38.961,0.075
82498,2017,643,191,930320,0.121,0.003
82499,2017,643,196,930320,890.525,17.107
82500,2017,643,196,930330,86.957,1.25
82501,2017,643,203,930200,7.866,0.028
82502,2017,643,203,930320,154.613,2.077
82503,2017,643,203,930330,5.347,0.214
82504,2017,643,242,930100,483.887,1.307
82505,2017,643,246,930320,31.304,0.404
82506,2017,643,251,930320,475.194,9.073
82507,2017,643,251,930330,267.163,3.758
82508,2017,643,268,930320,34.783,0.593
82509,2017,643,268,930330,275.645,4.698
82510,2017,643,276,930320,804.552,16.545
82511,2017,643,276,930330,22.087,0.231
82512,2017,643,344,930200,2.566,0.008
82513,2017,643,352,930320,5.111,0.106
82514,2017,643,360,930200,1395.923,3.63
82515,2017,643,360,930320,0.802,0.004
82516,2017,643,360,930330,2.159,0.013
